,provincia,poblacion,total,nuevas,probables,lat,lng,created_at
2285,Cotopaxi,488716,117,1,0,-0.933333,-78.616667,29/06/2020
2286,El Oro,715751,248,0,0,-3.266667,-79.966667,29/06/2020
2287,Esmeraldas,591083,139,1,0,1.05,-79.2,29/06/2020
2288,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,29/06/2020
2289,Guayas,4387434,1579,4,0,-2.183333,-79.883333,29/06/2020
2290,Imbabura,476257,37,1,0,0.362678,-78.130667,29/06/2020
2291,Loja,521154,44,0,0,-3.983333,-79.2,29/06/2020
2292,Los Ríos,921763,255,3,0,-1.8,-79.533333,29/06/2020
2293,Manabí,1562079,623,41,0,-1.056181,-80.455217,29/06/2020
2294,Morona Santiago,196535,10,0,0,-2.3,-78.116667,29/06/2020
2295,Napo,133705,31,0,0,-0.989,-77.8159,29/06/2020
2296,Orellana,161338,18,0,0,-0.466667,-76.966667,29/06/2020
2297,Pastaza,114202,22,1,0,-1.066667,-78.001111,29/06/2020
2298,Pichincha,3228233,497,13,0,-0.218611,-78.509722,29/06/2020
2299,Santa Elena,401178,325,0,0,-2.2267,-80.8583,29/06/2020
2300,Sto. Domingo Tsáchilas,511151,118,1,0,-0.254167,-79.171944,29/06/2020
2301,Sucumbíos,230503,19,2,0,0.084722,-76.882778,29/06/2020
2302,Tungurahua,590600,106,5,0,-1.241667,-78.619722,29/06/2020
2303,Zamora Chinchipe,120416,16,0,0,-4.12,-78.8,29/06/2020
2304,Azuay,881394,50,0,0,-2.897414,-79.004481,30/06/2020
2305,Bolívar,209933,34,0,0,-1.605556,-79.003056,30/06/2020
2306,Carchi,186869,17,0,0,0.81218,-77.71633,30/06/2020
2307,Cañar,281396,45,0,0,-2.733333,-78.833333,30/06/2020
2308,Chimborazo,524004,151,0,0,-1.674347,-78.648294,30/06/2020
2309,Cotopaxi,488716,120,3,0,-0.933333,-78.616667,30/06/2020
2310,El Oro,715751,251,3,0,-3.266667,-79.966667,30/06/2020
2311,Esmeraldas,591083,139,0,0,1.05,-79.2,30/06/2020
2312,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,30/06/2020
2313,Guayas,4387434,1584,5,0,-2.183333,-79.883333,30/06/2020
2314,Imbabura,476257,39,2,0,0.362678,-78.130667,30/06/2020
2315,Loja,521154,45,1,0,-3.983333,-79.2,30/06/2020
2316,Los Ríos,921763,256,1,0,-1.8,-79.533333,30/06/2020
2317,Manabí,1562079,627,4,0,-1.056181,-80.455217,30/06/2020
2318,Morona Santiago,196535,10,0,0,-2.3,-78.116667,30/06/2020
2319,Napo,133705,31,0,0,-0.989,-77.8159,30/06/2020
2320,Orellana,161338,18,0,0,-0.466667,-76.966667,30/06/2020
2321,Pastaza,114202,22,0,0,-1.066667,-78.001111,30/06/2020
2322,Pichincha,3228233,501,4,0,-0.218611,-78.509722,30/06/2020
2323,Santa Elena,401178,325,0,0,-2.2267,-80.8583,30/06/2020
2324,Sto. Domingo Tsáchilas,511151,118,0,0,-0.254167,-79.171944,30/06/2020
2325,Sucumbíos,230503,20,1,0,0.084722,-76.882778,30/06/2020
2326,Tungurahua,590600,107,1,0,-1.241667,-78.619722,30/06/2020
2327,Zamora Chinchipe,120416,16,0,0,-4.12,-78.8,30/06/2020
2328,Azuay,881394,52,2,0,-2.897414,-79.004481,01/07/2020
2329,Bolívar,209933,35,1,0,-1.605556,-79.003056,01/07/2020
2330,Carchi,186869,17,0,0,0.81218,-77.71633,01/07/2020
2331,Cañar,281396,45,0,0,-2.733333,-78.833333,01/07/2020
2332,Chimborazo,524004,156,5,0,-1.674347,-78.648294,01/07/2020
2333,Cotopaxi,488716,124,4,0,-0.933333,-78.616667,01/07/2020
2334,El Oro,715751,251,0,0,-3.266667,-79.966667,01/07/2020
2335,Esmeraldas,591083,139,0,0,1.05,-79.2,01/07/2020
2336,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,01/07/2020
2337,Guayas,4387434,1597,13,0,-2.183333,-79.883333,01/07/2020
2338,Imbabura,476257,40,1,0,0.362678,-78.130667,01/07/2020
2339,Loja,521154,45,0,0,-3.983333,-79.2,01/07/2020
2340,Los Ríos,921763,259,3,0,-1.8,-79.533333,01/07/2020
2341,Manabí,1562079,634,7,0,-1.056181,-80.455217,01/07/2020
2342,Morona Santiago,196535,10,0,0,-2.3,-78.116667,01/07/2020
2343,Napo,133705,31,0,0,-0.989,-77.8159,01/07/2020
2344,Orellana,161338,19,1,0,-0.466667,-76.966667,01/07/2020
2345,Pastaza,114202,22,0,0,-1.066667,-78.001111,01/07/2020
2346,Pichincha,3228233,510,9,0,-0.218611,-78.509722,01/07/2020
2347,Santa Elena,401178,326,1,0,-2.2267,-80.8583,01/07/2020
2348,Sto. Domingo Tsáchilas,511151,120,2,0,-0.254167,-79.171944,01/07/2020
2349,Sucumbíos,230503,20,0,0,0.084722,-76.882778,01/07/2020
2350,Tungurahua,590600,107,0,0,-1.241667,-78.619722,01/07/2020
2351,Zamora Chinchipe,120416,16,0,0,-4.12,-78.8,01/07/2020
2352,Azuay,881394,60,8,0,-2.897414,-79.004481,02/07/2020
2353,Bolívar,209933,37,2,0,-1.605556,-79.003056,02/07/2020
2354,Carchi,186869,17,0,0,0.81218,-77.71633,02/07/2020
2355,Cañar,281396,45,0,0,-2.733333,-78.833333,02/07/2020
2356,Chimborazo,524004,156,0,0,-1.674347,-78.648294,02/07/2020
2357,Cotopaxi,488716,125,1,0,-0.933333,-78.616667,02/07/2020
2358,El Oro,715751,252,1,0,-3.266667,-79.966667,02/07/2020
2359,Esmeraldas,591083,139,0,0,1.05,-79.2,02/07/2020
2360,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,02/07/2020
2361,Guayas,4387434,1600,3,0,-2.183333,-79.883333,02/07/2020
2362,Imbabura,476257,40,0,0,0.362678,-78.130667,02/07/2020
2363,Loja,521154,45,0,0,-3.983333,-79.2,02/07/2020
2364,Los Ríos,921763,268,9,0,-1.8,-79.533333,02/07/2020
2365,Manabí,1562079,636,2,0,-1.056181,-80.455217,02/07/2020
2366,Morona Santiago,196535,10,0,0,-2.3,-78.116667,02/07/2020
2367,Napo,133705,33,2,0,-0.989,-77.8159,02/07/2020
2368,Orellana,161338,19,0,0,-0.466667,-76.966667,02/07/2020
2369,Pastaza,114202,22,0,0,-1.066667,-78.001111,02/07/2020
2370,Pichincha,3228233,527,17,0,-0.218611,-78.509722,02/07/2020
2371,Santa Elena,401178,326,0,0,-2.2267,-80.8583,02/07/2020
2372,Sto. Domingo Tsáchilas,511151,136,16,0,-0.254167,-79.171944,02/07/2020
2373,Sucumbíos,230503,21,1,0,0.084722,-76.882778,02/07/2020
2374,Tungurahua,590600,107,0,0,-1.241667,-78.619722,02/07/2020
2375,Zamora Chinchipe,120416,17,1,0,-4.12,-78.8,02/07/2020
2376,Azuay,881394,65,5,0,-2.897414,-79.004481,03/07/2020
2377,Bolívar,209933,41,4,0,-1.605556,-79.003056,03/07/2020
2378,Carchi,186869,17,0,0,0.81218,-77.71633,03/07/2020
2379,Cañar,281396,45,0,0,-2.733333,-78.833333,03/07/2020
2380,Chimborazo,524004,156,0,0,-1.674347,-78.648294,03/07/2020
2381,Cotopaxi,488716,126,1,0,-0.933333,-78.616667,03/07/2020
2382,El Oro,715751,268,16,0,-3.266667,-79.966667,03/07/2020
2383,Esmeraldas,591083,140,1,0,1.05,-79.2,03/07/2020
2384,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,03/07/2020
2385,Guayas,4387434,1613,13,0,-2.183333,-79.883333,03/07/2020
2386,Imbabura,476257,40,0,0,0.362678,-78.130667,03/07/2020
2387,Loja,521154,46,1,0,-3.983333,-79.2,03/07/2020
2388,Los Ríos,921763,272,4,0,-1.8,-79.533333,03/07/2020
2389,Manabí,1562079,636,0,0,-1.056181,-80.455217,03/07/2020
2390,Morona Santiago,196535,11,1,0,-2.3,-78.116667,03/07/2020
2391,Napo,133705,33,0,0,-0.989,-77.8159,03/07/2020
2392,Orellana,161338,19,0,0,-0.466667,-76.966667,03/07/2020
2393,Pastaza,114202,22,0,0,-1.066667,-78.001111,03/07/2020
2394,Pichincha,3228233,532,5,0,-0.218611,-78.509722,03/07/2020
2395,Santa Elena,401178,326,0,0,-2.2267,-80.8583,03/07/2020
2396,Sto. Domingo Tsáchilas,511151,145,9,0,-0.254167,-79.171944,03/07/2020
2397,Sucumbíos,230503,21,0,0,0.084722,-76.882778,03/07/2020
2398,Tungurahua,590600,107,0,0,-1.241667,-78.619722,03/07/2020
2399,Zamora Chinchipe,120416,18,1,0,-4.12,-78.8,03/07/2020
2400,Azuay,881394,66,1,0,-2.897414,-79.004481,04/07/2020
2401,Bolívar,209933,41,0,0,-1.605556,-79.003056,04/07/2020
2402,Carchi,186869,17,0,0,0.81218,-77.71633,04/07/2020
2403,Cañar,281396,45,0,0,-2.733333,-78.833333,04/07/2020
2404,Chimborazo,524004,160,4,0,-1.674347,-78.648294,04/07/2020
2405,Cotopaxi,488716,130,4,0,-0.933333,-78.616667,04/07/2020
2406,El Oro,715751,275,7,0,-3.266667,-79.966667,04/07/2020
2407,Esmeraldas,591083,145,5,0,1.05,-79.2,04/07/2020
2408,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,04/07/2020
2409,Guayas,4387434,1624,11,0,-2.183333,-79.883333,04/07/2020
2410,Imbabura,476257,42,2,0,0.362678,-78.130667,04/07/2020
2411,Loja,521154,47,1,0,-3.983333,-79.2,04/07/2020
2412,Los Ríos,921763,274,2,0,-1.8,-79.533333,04/07/2020
2413,Manabí,1562079,639,3,0,-1.056181,-80.455217,04/07/2020
2414,Morona Santiago,196535,11,0,0,-2.3,-78.116667,04/07/2020
2415,Napo,133705,33,0,0,-0.989,-77.8159,04/07/2020
2416,Orellana,161338,19,0,0,-0.466667,-76.966667,04/07/2020
2417,Pastaza,114202,23,1,0,-1.066667,-78.001111,04/07/2020
2418,Pichincha,3228233,549,17,0,-0.218611,-78.509722,04/07/2020
2419,Santa Elena,401178,326,0,0,-2.2267,-80.8583,04/07/2020
2420,Sto. Domingo Tsáchilas,511151,149,4,0,-0.254167,-79.171944,04/07/2020
2421,Sucumbíos,230503,21,0,0,0.084722,-76.882778,04/07/2020
2422,Tungurahua,590600,111,4,0,-1.241667,-78.619722,04/07/2020
2423,Zamora Chinchipe,120416,21,3,0,-4.12,-78.8,04/07/2020
2424,Azuay,881394,66,0,0,-2.897414,-79.004481,05/07/2020
2425,Bolívar,209933,41,0,0,-1.605556,-79.003056,05/07/2020
2426,Carchi,186869,18,1,0,0.81218,-77.71633,05/07/2020
2427,Cañar,281396,45,0,0,-2.733333,-78.833333,05/07/2020
2428,Chimborazo,524004,160,0,0,-1.674347,-78.648294,05/07/2020
2429,Cotopaxi,488716,130,0,0,-0.933333,-78.616667,05/07/2020
2430,El Oro,715751,275,0,0,-3.266667,-79.966667,05/07/2020
2431,Esmeraldas,591083,145,0,0,1.05,-79.2,05/07/2020
2432,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,05/07/2020
2433,Guayas,4387434,1624,0,0,-2.183333,-79.883333,05/07/2020
2434,Imbabura,476257,42,0,0,0.362678,-78.130667,05/07/2020
2435,Loja,521154,47,0,0,-3.983333,-79.2,05/07/2020
2436,Los Ríos,921763,274,0,0,-1.8,-79.533333,05/07/2020
2437,Manabí,1562079,639,0,0,-1.056181,-80.455217,05/07/2020
2438,Morona Santiago,196535,11,0,0,-2.3,-78.116667,05/07/2020
2439,Napo,133705,37,4,0,-0.989,-77.8159,05/07/2020
2440,Orellana,161338,20,1,0,-0.466667,-76.966667,05/07/2020
2441,Pastaza,114202,28,5,0,-1.066667,-78.001111,05/07/2020
2442,Pichincha,3228233,549,0,0,-0.218611,-78.509722,05/07/2020
2443,Santa Elena,401178,326,0,0,-2.2267,-80.8583,05/07/2020
2444,Sto. Domingo Tsáchilas,511151,150,1,0,-0.254167,-79.171944,05/07/2020
2445,Sucumbíos,230503,21,0,0,0.084722,-76.882778,05/07/2020
2446,Tungurahua,590600,111,0,0,-1.241667,-78.619722,05/07/2020
2447,Zamora Chinchipe,120416,21,0,0,-4.12,-78.8,05/07/2020
2448,Azuay,881394,66,0,0,-2.897414,-79.004481,06/07/2020
2449,Bolívar,209933,41,0,0,-1.605556,-79.003056,06/07/2020
2450,Carchi,186869,18,0,0,0.81218,-77.71633,06/07/2020
2451,Cañar,281396,45,0,0,-2.733333,-78.833333,06/07/2020
2452,Chimborazo,524004,160,0,0,-1.674347,-78.648294,06/07/2020
2453,Cotopaxi,488716,130,0,0,-0.933333,-78.616667,06/07/2020
2454,El Oro,715751,277,2,0,-3.266667,-79.966667,06/07/2020
2455,Esmeraldas,591083,149,4,0,1.05,-79.2,06/07/2020
2456,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,06/07/2020
2457,Guayas,4387434,1624,0,0,-2.183333,-79.883333,06/07/2020
2458,Imbabura,476257,44,2,0,0.362678,-78.130667,06/07/2020
2459,Loja,521154,47,0,0,-3.983333,-79.2,06/07/2020
2460,Los Ríos,921763,277,3,0,-1.8,-79.533333,06/07/2020
2461,Manabí,1562079,639,0,0,-1.056181,-80.455217,06/07/2020
2462,Morona Santiago,196535,12,1,0,-2.3,-78.116667,06/07/2020
2463,Napo,133705,37,0,0,-0.989,-77.8159,06/07/2020
2464,Orellana,161338,24,4,0,-0.466667,-76.966667,06/07/2020
2465,Pastaza,114202,29,1,0,-1.066667,-78.001111,06/07/2020
2466,Pichincha,3228233,556,7,0,-0.218611,-78.509722,06/07/2020
2467,Santa Elena,401178,326,0,0,-2.2267,-80.8583,06/07/2020
2468,Sto. Domingo Tsáchilas,511151,155,5,0,-0.254167,-79.171944,06/07/2020
2469,Sucumbíos,230503,21,0,0,0.084722,-76.882778,06/07/2020
2470,Tungurahua,590600,122,11,0,-1.241667,-78.619722,06/07/2020
2471,Zamora Chinchipe,120416,21,0,0,-4.12,-78.8,06/07/2020
2472,Azuay,881394,69,3,0,-2.897414,-79.004481,07/07/2020
2473,Bolívar,209933,41,0,0,-1.605556,-79.003056,07/07/2020
2474,Carchi,186869,19,1,0,0.81218,-77.71633,07/07/2020
2475,Cañar,281396,45,0,0,-2.733333,-78.833333,07/07/2020
2476,Chimborazo,524004,162,2,0,-1.674347,-78.648294,07/07/2020
2477,Cotopaxi,488716,131,1,0,-0.933333,-78.616667,07/07/2020
2478,El Oro,715751,282,5,0,-3.266667,-79.966667,07/07/2020
2479,Esmeraldas,591083,150,1,0,1.05,-79.2,07/07/2020
2480,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,07/07/2020
2481,Guayas,4387434,1625,1,0,-2.183333,-79.883333,07/07/2020
2482,Imbabura,476257,45,1,0,0.362678,-78.130667,07/07/2020
2483,Loja,521154,52,5,0,-3.983333,-79.2,07/07/2020
2484,Los Ríos,921763,277,0,0,-1.8,-79.533333,07/07/2020
2485,Manabí,1562079,648,9,0,-1.056181,-80.455217,07/07/2020
2486,Morona Santiago,196535,12,0,0,-2.3,-78.116667,07/07/2020
2487,Napo,133705,37,0,0,-0.989,-77.8159,07/07/2020
2488,Orellana,161338,24,0,0,-0.466667,-76.966667,07/07/2020
2489,Pastaza,114202,31,2,0,-1.066667,-78.001111,07/07/2020
2490,Pichincha,3228233,563,7,0,-0.218611,-78.509722,07/07/2020
2491,Santa Elena,401178,326,0,0,-2.2267,-80.8583,07/07/2020
2492,Sto. Domingo Tsáchilas,511151,160,5,0,-0.254167,-79.171944,07/07/2020
2493,Sucumbíos,230503,22,1,0,0.084722,-76.882778,07/07/2020
2494,Tungurahua,590600,127,5,0,-1.241667,-78.619722,07/07/2020
2495,Zamora Chinchipe,120416,24,3,0,-4.12,-78.8,07/07/2020
2496,Azuay,881394,69,0,0,-2.897414,-79.004481,08/07/2020
2497,Bolívar,209933,41,0,0,-1.605556,-79.003056,08/07/2020
2498,Carchi,186869,19,0,0,0.81218,-77.71633,08/07/2020
2499,Cañar,281396,45,0,0,-2.733333,-78.833333,08/07/2020
2500,Chimborazo,524004,163,1,0,-1.674347,-78.648294,08/07/2020
2501,Cotopaxi,488716,132,1,0,-0.933333,-78.616667,08/07/2020
2502,El Oro,715751,284,2,0,-3.266667,-79.966667,08/07/2020
2503,Esmeraldas,591083,152,2,0,1.05,-79.2,08/07/2020
2504,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,08/07/2020
2505,Guayas,4387434,1632,7,0,-2.183333,-79.883333,08/07/2020
2506,Imbabura,476257,46,1,0,0.362678,-78.130667,08/07/2020
2507,Loja,521154,53,1,0,-3.983333,-79.2,08/07/2020
2508,Los Ríos,921763,280,3,0,-1.8,-79.533333,08/07/2020
2509,Manabí,1562079,652,4,0,-1.056181,-80.455217,08/07/2020
2510,Morona Santiago,196535,12,0,0,-2.3,-78.116667,08/07/2020
2511,Napo,133705,37,0,0,-0.989,-77.8159,08/07/2020
2512,Orellana,161338,24,0,0,-0.466667,-76.966667,08/07/2020
2513,Pastaza,114202,31,0,0,-1.066667,-78.001111,08/07/2020
2514,Pichincha,3228233,565,2,0,-0.218611,-78.509722,08/07/2020
2515,Santa Elena,401178,327,1,0,-2.2267,-80.8583,08/07/2020
2516,Sto. Domingo Tsáchilas,511151,161,1,0,-0.254167,-79.171944,08/07/2020
2517,Sucumbíos,230503,22,0,0,0.084722,-76.882778,08/07/2020
2518,Tungurahua,590600,128,1,0,-1.241667,-78.619722,08/07/2020
2519,Zamora Chinchipe,120416,24,0,0,-4.12,-78.8,08/07/2020
2520,Azuay,881394,69,0,0,-2.897414,-79.004481,09/07/2020
2521,Bolívar,209933,42,1,0,-1.605556,-79.003056,09/07/2020
2522,Carchi,186869,19,0,0,0.81218,-77.71633,09/07/2020
2523,Cañar,281396,45,0,0,-2.733333,-78.833333,09/07/2020
2524,Chimborazo,524004,166,3,0,-1.674347,-78.648294,09/07/2020
2525,Cotopaxi,488716,133,1,0,-0.933333,-78.616667,09/07/2020
2526,El Oro,715751,289,5,0,-3.266667,-79.966667,09/07/2020
2527,Esmeraldas,591083,156,4,0,1.05,-79.2,09/07/2020
2528,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,09/07/2020
2529,Guayas,4387434,1634,2,0,-2.183333,-79.883333,09/07/2020
2530,Imbabura,476257,46,0,0,0.362678,-78.130667,09/07/2020
2531,Loja,521154,53,0,0,-3.983333,-79.2,09/07/2020
2532,Los Ríos,921763,285,5,0,-1.8,-79.533333,09/07/2020
2533,Manabí,1562079,660,8,0,-1.056181,-80.455217,09/07/2020
2534,Morona Santiago,196535,12,0,0,-2.3,-78.116667,09/07/2020
2535,Napo,133705,37,0,0,-0.989,-77.8159,09/07/2020
2536,Orellana,161338,25,1,0,-0.466667,-76.966667,09/07/2020
2537,Pastaza,114202,31,0,0,-1.066667,-78.001111,09/07/2020
2538,Pichincha,3228233,568,3,0,-0.218611,-78.509722,09/07/2020
2539,Santa Elena,401178,327,0,0,-2.2267,-80.8583,09/07/2020
2540,Sto. Domingo Tsáchilas,511151,165,4,0,-0.254167,-79.171944,09/07/2020
2541,Sucumbíos,230503,22,0,0,0.084722,-76.882778,09/07/2020
2542,Tungurahua,590600,128,0,0,-1.241667,-78.619722,09/07/2020
2543,Zamora Chinchipe,120416,26,2,0,-4.12,-78.8,09/07/2020
2544,Azuay,881394,69,0,0,-2.897414,-79.004481,10/07/2020
2545,Bolívar,209933,42,0,0,-1.605556,-79.003056,10/07/2020
2546,Carchi,186869,19,0,0,0.81218,-77.71633,10/07/2020
2547,Cañar,281396,46,1,0,-2.733333,-78.833333,10/07/2020
2548,Chimborazo,524004,167,1,0,-1.674347,-78.648294,10/07/2020
2549,Cotopaxi,488716,138,5,0,-0.933333,-78.616667,10/07/2020
2550,El Oro,715751,294,5,0,-3.266667,-79.966667,10/07/2020
2551,Esmeraldas,591083,158,2,0,1.05,-79.2,10/07/2020
2552,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,10/07/2020
2553,Guayas,4387434,1635,1,0,-2.183333,-79.883333,10/07/2020
2554,Imbabura,476257,47,1,0,0.362678,-78.130667,10/07/2020
2555,Loja,521154,53,0,0,-3.983333,-79.2,10/07/2020
2556,Los Ríos,921763,289,4,0,-1.8,-79.533333,10/07/2020
2557,Manabí,1562079,668,8,0,-1.056181,-80.455217,10/07/2020
2558,Morona Santiago,196535,13,1,0,-2.3,-78.116667,10/07/2020
2559,Napo,133705,37,0,0,-0.989,-77.8159,10/07/2020
2560,Orellana,161338,26,1,0,-0.466667,-76.966667,10/07/2020
2561,Pastaza,114202,32,1,0,-1.066667,-78.001111,10/07/2020
2562,Pichincha,3228233,576,8,0,-0.218611,-78.509722,10/07/2020
2563,Santa Elena,401178,327,0,0,-2.2267,-80.8583,10/07/2020
2564,Sto. Domingo Tsáchilas,511151,165,0,0,-0.254167,-79.171944,10/07/2020
2565,Sucumbíos,230503,25,3,0,0.084722,-76.882778,10/07/2020
2566,Tungurahua,590600,130,2,0,-1.241667,-78.619722,10/07/2020
2567,Zamora Chinchipe,120416,26,0,0,-4.12,-78.8,10/07/2020
2568,Azuay,881394,69,0,0,-2.897414,-79.004481,11/07/2020
2569,Bolívar,209933,43,1,0,-1.605556,-79.003056,11/07/2020
2570,Carchi,186869,19,0,0,0.81218,-77.71633,11/07/2020
2571,Cañar,281396,46,0,0,-2.733333,-78.833333,11/07/2020
2572,Chimborazo,524004,169,2,0,-1.674347,-78.648294,11/07/2020
2573,Cotopaxi,488716,139,1,0,-0.933333,-78.616667,11/07/2020
2574,El Oro,715751,305,11,0,-3.266667,-79.966667,11/07/2020
2575,Esmeraldas,591083,161,3,0,1.05,-79.2,11/07/2020
2576,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,11/07/2020
2577,Guayas,4387434,1637,2,0,-2.183333,-79.883333,11/07/2020
2578,Imbabura,476257,47,0,0,0.362678,-78.130667,11/07/2020
2579,Loja,521154,55,2,0,-3.983333,-79.2,11/07/2020
2580,Los Ríos,921763,295,6,0,-1.8,-79.533333,11/07/2020
2581,Manabí,1562079,679,11,0,-1.056181,-80.455217,11/07/2020
2582,Morona Santiago,196535,13,0,0,-2.3,-78.116667,11/07/2020
2583,Napo,133705,37,0,0,-0.989,-77.8159,11/07/2020
2584,Orellana,161338,26,0,0,-0.466667,-76.966667,11/07/2020
2585,Pastaza,114202,32,0,0,-1.066667,-78.001111,11/07/2020
2586,Pichincha,3228233,581,5,0,-0.218611,-78.509722,11/07/2020
2587,Santa Elena,401178,327,0,0,-2.2267,-80.8583,11/07/2020
2588,Sto. Domingo Tsáchilas,511151,169,4,0,-0.254167,-79.171944,11/07/2020
2589,Sucumbíos,230503,25,0,0,0.084722,-76.882778,11/07/2020
2590,Tungurahua,590600,130,0,0,-1.241667,-78.619722,11/07/2020
2591,Zamora Chinchipe,120416,26,0,0,-4.12,-78.8,11/07/2020
2592,Azuay,881394,69,0,0,-2.897414,-79.004481,12/07/2020
2593,Bolívar,209933,43,0,0,-1.605556,-79.003056,12/07/2020
2594,Carchi,186869,19,0,0,0.81218,-77.71633,12/07/2020
2595,Cañar,281396,46,0,0,-2.733333,-78.833333,12/07/2020
2596,Chimborazo,524004,170,1,0,-1.674347,-78.648294,12/07/2020
2597,Cotopaxi,488716,139,0,0,-0.933333,-78.616667,12/07/2020
2598,El Oro,715751,305,0,0,-3.266667,-79.966667,12/07/2020
2599,Esmeraldas,591083,161,0,0,1.05,-79.2,12/07/2020
2600,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,12/07/2020
2601,Guayas,4387434,1637,0,0,-2.183333,-79.883333,12/07/2020
2602,Imbabura,476257,47,0,0,0.362678,-78.130667,12/07/2020
2603,Loja,521154,55,0,0,-3.983333,-79.2,12/07/2020
2604,Los Ríos,921763,297,2,0,-1.8,-79.533333,12/07/2020
2605,Manabí,1562079,680,1,0,-1.056181,-80.455217,12/07/2020
2606,Morona Santiago,196535,13,0,0,-2.3,-78.116667,12/07/2020
2607,Napo,133705,42,5,0,-0.989,-77.8159,12/07/2020
2608,Orellana,161338,27,1,0,-0.466667,-76.966667,12/07/2020
2609,Pastaza,114202,33,1,0,-1.066667,-78.001111,12/07/2020
2610,Pichincha,3228233,583,2,0,-0.218611,-78.509722,12/07/2020
2611,Santa Elena,401178,327,0,0,-2.2267,-80.8583,12/07/2020
2612,Sto. Domingo Tsáchilas,511151,169,0,0,-0.254167,-79.171944,12/07/2020
2613,Sucumbíos,230503,25,0,0,0.084722,-76.882778,12/07/2020
2614,Tungurahua,590600,132,2,0,-1.241667,-78.619722,12/07/2020
2615,Zamora Chinchipe,120416,27,1,0,-4.12,-78.8,12/07/2020
2616,Azuay,881394,69,0,0,-2.897414,-79.004481,13/07/2020
2617,Bolívar,209933,44,1,0,-1.605556,-79.003056,13/07/2020
2618,Carchi,186869,19,0,0,0.81218,-77.71633,13/07/2020
2619,Cañar,281396,47,1,0,-2.733333,-78.833333,13/07/2020
2620,Chimborazo,524004,170,0,0,-1.674347,-78.648294,13/07/2020
2621,Cotopaxi,488716,139,0,0,-0.933333,-78.616667,13/07/2020
2622,El Oro,715751,305,0,0,-3.266667,-79.966667,13/07/2020
2623,Esmeraldas,591083,162,1,0,1.05,-79.2,13/07/2020
2624,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,13/07/2020
2625,Guayas,4387434,1637,0,0,-2.183333,-79.883333,13/07/2020
2626,Imbabura,476257,47,0,0,0.362678,-78.130667,13/07/2020
2627,Loja,521154,55,0,0,-3.983333,-79.2,13/07/2020
2628,Los Ríos,921763,302,5,0,-1.8,-79.533333,13/07/2020
2629,Manabí,1562079,681,1,0,-1.056181,-80.455217,13/07/2020
2630,Morona Santiago,196535,13,0,0,-2.3,-78.116667,13/07/2020
2631,Napo,133705,42,0,0,-0.989,-77.8159,13/07/2020
2632,Orellana,161338,27,0,0,-0.466667,-76.966667,13/07/2020
2633,Pastaza,114202,34,1,0,-1.066667,-78.001111,13/07/2020
2634,Pichincha,3228233,583,0,0,-0.218611,-78.509722,13/07/2020
2635,Santa Elena,401178,327,0,0,-2.2267,-80.8583,13/07/2020
2636,Sto. Domingo Tsáchilas,511151,175,6,0,-0.254167,-79.171944,13/07/2020
2637,Sucumbíos,230503,25,0,0,0.084722,-76.882778,13/07/2020
2638,Tungurahua,590600,132,0,0,-1.241667,-78.619722,13/07/2020
2639,Zamora Chinchipe,120416,27,0,0,-4.12,-78.8,13/07/2020
2640,Azuay,881394,69,0,0,-2.897414,-79.004481,14/07/2020
2641,Bolívar,209933,45,1,0,-1.605556,-79.003056,14/07/2020
2642,Carchi,186869,19,0,0,0.81218,-77.71633,14/07/2020
2643,Cañar,281396,47,0,0,-2.733333,-78.833333,14/07/2020
2644,Chimborazo,524004,178,8,0,-1.674347,-78.648294,14/07/2020
2645,Cotopaxi,488716,144,5,0,-0.933333,-78.616667,14/07/2020
2646,El Oro,715751,308,3,0,-3.266667,-79.966667,14/07/2020
2647,Esmeraldas,591083,162,0,0,1.05,-79.2,14/07/2020
2648,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,14/07/2020
2649,Guayas,4387434,1637,0,0,-2.183333,-79.883333,14/07/2020
2650,Imbabura,476257,49,2,0,0.362678,-78.130667,14/07/2020
2651,Loja,521154,56,1,0,-3.983333,-79.2,14/07/2020
2652,Los Ríos,921763,311,9,0,-1.8,-79.533333,14/07/2020
2653,Manabí,1562079,694,13,0,-1.056181,-80.455217,14/07/2020
2654,Morona Santiago,196535,13,0,0,-2.3,-78.116667,14/07/2020
2655,Napo,133705,42,0,0,-0.989,-77.8159,14/07/2020
2656,Orellana,161338,27,0,0,-0.466667,-76.966667,14/07/2020
2657,Pastaza,114202,34,0,0,-1.066667,-78.001111,14/07/2020
