,provincia,poblacion,total,nuevas,lat,lng,created_at
7252,Chimborazo,524004,9241,3,-1.674347,-78.648294,30/10/2021
7253,Cotopaxi,488716,12207,0,-0.933333,-78.616667,30/10/2021
7254,El Oro,715751,23904,7,-3.266667,-79.966667,30/10/2021
7255,Esmeraldas,591083,9901,8,1.05,-79.2,30/10/2021
7256,Galápagos,33042,1501,3,-0.7999999999999999,-89.4,30/10/2021
7257,Guayas,4387434,71612,17,-2.183333,-79.883333,30/10/2021
7258,Imbabura,476257,17650,5,0.362678,-78.130667,30/10/2021
7259,Loja,521154,18310,3,-3.983333,-79.2,30/10/2021
7260,Los Ríos,921763,13187,3,-1.8,-79.533333,30/10/2021
7261,Manabí,1562079,33928,38,-1.056181,-80.455217,30/10/2021
7262,Morona Santiago,196535,6927,11,-2.3,-78.116667,30/10/2021
7263,Napo,133705,4092,34,-0.989,-77.8159,30/10/2021
7264,Orellana,161338,3814,22,-0.466667,-76.966667,30/10/2021
7265,Pastaza,114202,3673,3,-1.066667,-78.001111,30/10/2021
7266,Pichincha,3228233,192509,47,-0.218611,-78.509722,30/10/2021
7267,Santa Elena,401178,4575,2,-2.2267,-80.8583,30/10/2021
7268,Sto. Domingo Tsáchilas,511151,12364,3,-0.254167,-79.171944,30/10/2021
7269,Sucumbíos,230503,6117,7,0.084722,-76.882778,30/10/2021
7270,Tungurahua,590600,15967,1,-1.241667,-78.619722,30/10/2021
7271,Zamora Chinchipe,120416,3060,7,-4.12,-78.8,30/10/2021
7272,Azuay,881394,28937,3,-2.897414,-79.004481,31/10/2021
7273,Bolívar,209933,7161,0,-1.605556,-79.003056,31/10/2021
7274,Carchi,186869,9931,0,0.81218,-77.71633,31/10/2021
7275,Cañar,281396,6640,3,-2.733333,-78.833333,31/10/2021
7276,Chimborazo,524004,9242,1,-1.674347,-78.648294,31/10/2021
7277,Cotopaxi,488716,12207,0,-0.933333,-78.616667,31/10/2021
7278,El Oro,715751,23912,8,-3.266667,-79.966667,31/10/2021
7279,Esmeraldas,591083,9902,1,1.05,-79.2,31/10/2021
7280,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,31/10/2021
7281,Guayas,4387434,71613,1,-2.183333,-79.883333,31/10/2021
7282,Imbabura,476257,17650,0,0.362678,-78.130667,31/10/2021
7283,Loja,521154,18310,0,-3.983333,-79.2,31/10/2021
7284,Los Ríos,921763,13187,0,-1.8,-79.533333,31/10/2021
7285,Manabí,1562079,33942,14,-1.056181,-80.455217,31/10/2021
7286,Morona Santiago,196535,6928,1,-2.3,-78.116667,31/10/2021
7287,Napo,133705,4094,2,-0.989,-77.8159,31/10/2021
7288,Orellana,161338,3818,4,-0.466667,-76.966667,31/10/2021
7289,Pastaza,114202,3674,1,-1.066667,-78.001111,31/10/2021
7290,Pichincha,3228233,192522,13,-0.218611,-78.509722,31/10/2021
7291,Santa Elena,401178,4575,0,-2.2267,-80.8583,31/10/2021
7292,Sto. Domingo Tsáchilas,511151,12366,2,-0.254167,-79.171944,31/10/2021
7293,Sucumbíos,230503,6117,0,0.084722,-76.882778,31/10/2021
7294,Tungurahua,590600,15969,2,-1.241667,-78.619722,31/10/2021
7295,Zamora Chinchipe,120416,3064,4,-4.12,-78.8,31/10/2021
7296,Azuay,881394,28938,1,-2.897414,-79.004481,01/11/2021
7297,Bolívar,209933,7161,0,-1.605556,-79.003056,01/11/2021
7298,Carchi,186869,9934,3,0.81218,-77.71633,01/11/2021
7299,Cañar,281396,6640,0,-2.733333,-78.833333,01/11/2021
7300,Chimborazo,524004,9244,2,-1.674347,-78.648294,01/11/2021
7301,Cotopaxi,488716,12213,6,-0.933333,-78.616667,01/11/2021
7302,El Oro,715751,23912,0,-3.266667,-79.966667,01/11/2021
7303,Esmeraldas,591083,9904,2,1.05,-79.2,01/11/2021
7304,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,01/11/2021
7305,Guayas,4387434,71619,6,-2.183333,-79.883333,01/11/2021
7306,Imbabura,476257,17658,8,0.362678,-78.130667,01/11/2021
7307,Loja,521154,18311,1,-3.983333,-79.2,01/11/2021
7308,Los Ríos,921763,13187,0,-1.8,-79.533333,01/11/2021
7309,Manabí,1562079,33952,10,-1.056181,-80.455217,01/11/2021
7310,Morona Santiago,196535,6928,0,-2.3,-78.116667,01/11/2021
7311,Napo,133705,4095,1,-0.989,-77.8159,01/11/2021
7312,Orellana,161338,3818,0,-0.466667,-76.966667,01/11/2021
7313,Pastaza,114202,3675,1,-1.066667,-78.001111,01/11/2021
7314,Pichincha,3228233,193384,862,-0.218611,-78.509722,01/11/2021
7315,Santa Elena,401178,4575,0,-2.2267,-80.8583,01/11/2021
7316,Sto. Domingo Tsáchilas,511151,12372,6,-0.254167,-79.171944,01/11/2021
7317,Sucumbíos,230503,6117,0,0.084722,-76.882778,01/11/2021
7318,Tungurahua,590600,15970,1,-1.241667,-78.619722,01/11/2021
7319,Zamora Chinchipe,120416,3067,3,-4.12,-78.8,01/11/2021
7320,Azuay,881394,28938,0,-2.897414,-79.004481,02/11/2021
7321,Bolívar,209933,7161,0,-1.605556,-79.003056,02/11/2021
7322,Carchi,186869,9934,0,0.81218,-77.71633,02/11/2021
7323,Cañar,281396,6641,1,-2.733333,-78.833333,02/11/2021
7324,Chimborazo,524004,9244,0,-1.674347,-78.648294,02/11/2021
7325,Cotopaxi,488716,12216,3,-0.933333,-78.616667,02/11/2021
7326,El Oro,715751,23914,2,-3.266667,-79.966667,02/11/2021
7327,Esmeraldas,591083,9904,0,1.05,-79.2,02/11/2021
7328,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,02/11/2021
7329,Guayas,4387434,71620,1,-2.183333,-79.883333,02/11/2021
7330,Imbabura,476257,17659,1,0.362678,-78.130667,02/11/2021
7331,Loja,521154,18314,3,-3.983333,-79.2,02/11/2021
7332,Los Ríos,921763,13187,0,-1.8,-79.533333,02/11/2021
7333,Manabí,1562079,33962,10,-1.056181,-80.455217,02/11/2021
7334,Morona Santiago,196535,6928,0,-2.3,-78.116667,02/11/2021
7335,Napo,133705,4095,0,-0.989,-77.8159,02/11/2021
7336,Orellana,161338,3819,1,-0.466667,-76.966667,02/11/2021
7337,Pastaza,114202,3675,0,-1.066667,-78.001111,02/11/2021
7338,Pichincha,3228233,193402,18,-0.218611,-78.509722,02/11/2021
7339,Santa Elena,401178,4575,0,-2.2267,-80.8583,02/11/2021
7340,Sto. Domingo Tsáchilas,511151,12373,1,-0.254167,-79.171944,02/11/2021
7341,Sucumbíos,230503,6117,0,0.084722,-76.882778,02/11/2021
7342,Tungurahua,590600,15970,0,-1.241667,-78.619722,02/11/2021
7343,Zamora Chinchipe,120416,3074,7,-4.12,-78.8,02/11/2021
7344,Azuay,881394,28938,0,-2.897414,-79.004481,03/11/2021
7345,Bolívar,209933,7160,-1,-1.605556,-79.003056,03/11/2021
7346,Carchi,186869,9934,0,0.81218,-77.71633,03/11/2021
7347,Cañar,281396,6641,0,-2.733333,-78.833333,03/11/2021
7348,Chimborazo,524004,9244,0,-1.674347,-78.648294,03/11/2021
7349,Cotopaxi,488716,12215,-1,-0.933333,-78.616667,03/11/2021
7350,El Oro,715751,23919,5,-3.266667,-79.966667,03/11/2021
7351,Esmeraldas,591083,9904,0,1.05,-79.2,03/11/2021
7352,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,03/11/2021
7353,Guayas,4387434,71631,11,-2.183333,-79.883333,03/11/2021
7354,Imbabura,476257,17659,0,0.362678,-78.130667,03/11/2021
7355,Loja,521154,18316,2,-3.983333,-79.2,03/11/2021
7356,Los Ríos,921763,13188,1,-1.8,-79.533333,03/11/2021
7357,Manabí,1562079,33974,12,-1.056181,-80.455217,03/11/2021
7358,Morona Santiago,196535,6928,0,-2.3,-78.116667,03/11/2021
7359,Napo,133705,4096,1,-0.989,-77.8159,03/11/2021
7360,Orellana,161338,3821,2,-0.466667,-76.966667,03/11/2021
7361,Pastaza,114202,3675,0,-1.066667,-78.001111,03/11/2021
7362,Pichincha,3228233,193419,17,-0.218611,-78.509722,03/11/2021
7363,Santa Elena,401178,4575,0,-2.2267,-80.8583,03/11/2021
7364,Sto. Domingo Tsáchilas,511151,12375,2,-0.254167,-79.171944,03/11/2021
7365,Sucumbíos,230503,6117,0,0.084722,-76.882778,03/11/2021
7366,Tungurahua,590600,15970,0,-1.241667,-78.619722,03/11/2021
7367,Zamora Chinchipe,120416,3074,0,-4.12,-78.8,03/11/2021
7368,Azuay,881394,28941,3,-2.897414,-79.004481,04/11/2021
7369,Bolívar,209933,7161,1,-1.605556,-79.003056,04/11/2021
7370,Carchi,186869,9934,0,0.81218,-77.71633,04/11/2021
7371,Cañar,281396,6641,0,-2.733333,-78.833333,04/11/2021
7372,Chimborazo,524004,9247,3,-1.674347,-78.648294,04/11/2021
7373,Cotopaxi,488716,12217,2,-0.933333,-78.616667,04/11/2021
7374,El Oro,715751,23932,13,-3.266667,-79.966667,04/11/2021
7375,Esmeraldas,591083,9904,0,1.05,-79.2,04/11/2021
7376,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,04/11/2021
7377,Guayas,4387434,71632,1,-2.183333,-79.883333,04/11/2021
7378,Imbabura,476257,17660,1,0.362678,-78.130667,04/11/2021
7379,Loja,521154,18317,1,-3.983333,-79.2,04/11/2021
7380,Los Ríos,921763,13188,0,-1.8,-79.533333,04/11/2021
7381,Manabí,1562079,33985,11,-1.056181,-80.455217,04/11/2021
7382,Morona Santiago,196535,6929,1,-2.3,-78.116667,04/11/2021
7383,Napo,133705,4098,2,-0.989,-77.8159,04/11/2021
7384,Orellana,161338,3825,4,-0.466667,-76.966667,04/11/2021
7385,Pastaza,114202,3675,0,-1.066667,-78.001111,04/11/2021
7386,Pichincha,3228233,193688,269,-0.218611,-78.509722,04/11/2021
7387,Santa Elena,401178,4575,0,-2.2267,-80.8583,04/11/2021
7388,Sto. Domingo Tsáchilas,511151,12375,0,-0.254167,-79.171944,04/11/2021
7389,Sucumbíos,230503,6118,1,0.084722,-76.882778,04/11/2021
7390,Tungurahua,590600,15971,1,-1.241667,-78.619722,04/11/2021
7391,Zamora Chinchipe,120416,3075,1,-4.12,-78.8,04/11/2021
7392,Azuay,881394,29000,59,-2.897414,-79.004481,05/11/2021
7393,Bolívar,209933,7172,11,-1.605556,-79.003056,05/11/2021
7394,Carchi,186869,9937,3,0.81218,-77.71633,05/11/2021
7395,Cañar,281396,6641,0,-2.733333,-78.833333,05/11/2021
7396,Chimborazo,524004,9252,5,-1.674347,-78.648294,05/11/2021
7397,Cotopaxi,488716,12221,4,-0.933333,-78.616667,05/11/2021
7398,El Oro,715751,23949,17,-3.266667,-79.966667,05/11/2021
7399,Esmeraldas,591083,9904,0,1.05,-79.2,05/11/2021
7400,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,05/11/2021
7401,Guayas,4387434,71710,78,-2.183333,-79.883333,05/11/2021
7402,Imbabura,476257,17663,3,0.362678,-78.130667,05/11/2021
7403,Loja,521154,18320,3,-3.983333,-79.2,05/11/2021
7404,Los Ríos,921763,13200,12,-1.8,-79.533333,05/11/2021
7405,Manabí,1562079,34031,46,-1.056181,-80.455217,05/11/2021
7406,Morona Santiago,196535,6935,6,-2.3,-78.116667,05/11/2021
7407,Napo,133705,4109,11,-0.989,-77.8159,05/11/2021
7408,Orellana,161338,3827,2,-0.466667,-76.966667,05/11/2021
7409,Pastaza,114202,3678,3,-1.066667,-78.001111,05/11/2021
7410,Pichincha,3228233,193782,94,-0.218611,-78.509722,05/11/2021
7411,Santa Elena,401178,4575,0,-2.2267,-80.8583,05/11/2021
7412,Sto. Domingo Tsáchilas,511151,12380,5,-0.254167,-79.171944,05/11/2021
7413,Sucumbíos,230503,6125,7,0.084722,-76.882778,05/11/2021
7414,Tungurahua,590600,15982,11,-1.241667,-78.619722,05/11/2021
7415,Zamora Chinchipe,120416,3081,6,-4.12,-78.8,05/11/2021
7416,Azuay,881394,29018,18,-2.897414,-79.004481,06/11/2021
7417,Bolívar,209933,7182,10,-1.605556,-79.003056,06/11/2021
7418,Carchi,186869,9941,4,0.81218,-77.71633,06/11/2021
7419,Cañar,281396,6649,8,-2.733333,-78.833333,06/11/2021
7420,Chimborazo,524004,9255,3,-1.674347,-78.648294,06/11/2021
7421,Cotopaxi,488716,12230,9,-0.933333,-78.616667,06/11/2021
7422,El Oro,715751,23981,32,-3.266667,-79.966667,06/11/2021
7423,Esmeraldas,591083,9911,7,1.05,-79.2,06/11/2021
7424,Galápagos,33042,1501,0,-0.7999999999999999,-89.4,06/11/2021
7425,Guayas,4387434,71766,56,-2.183333,-79.883333,06/11/2021
7426,Imbabura,476257,17669,6,0.362678,-78.130667,06/11/2021
7427,Loja,521154,18326,6,-3.983333,-79.2,06/11/2021
7428,Los Ríos,921763,13209,9,-1.8,-79.533333,06/11/2021
7429,Manabí,1562079,34093,62,-1.056181,-80.455217,06/11/2021
7430,Morona Santiago,196535,6935,0,-2.3,-78.116667,06/11/2021
7431,Napo,133705,4124,15,-0.989,-77.8159,06/11/2021
7432,Orellana,161338,3838,11,-0.466667,-76.966667,06/11/2021
7433,Pastaza,114202,3708,30,-1.066667,-78.001111,06/11/2021
7434,Pichincha,3228233,193871,89,-0.218611,-78.509722,06/11/2021
7435,Santa Elena,401178,4578,3,-2.2267,-80.8583,06/11/2021
7436,Sto. Domingo Tsáchilas,511151,12396,16,-0.254167,-79.171944,06/11/2021
7437,Sucumbíos,230503,6129,4,0.084722,-76.882778,06/11/2021
7438,Tungurahua,590600,15990,8,-1.241667,-78.619722,06/11/2021
7439,Zamora Chinchipe,120416,3086,5,-4.12,-78.8,06/11/2021
7440,Azuay,881394,29022,4,-2.897414,-79.004481,07/11/2021
7441,Bolívar,209933,7187,5,-1.605556,-79.003056,07/11/2021
7442,Carchi,186869,9941,0,0.81218,-77.71633,07/11/2021
7443,Cañar,281396,6652,3,-2.733333,-78.833333,07/11/2021
7444,Chimborazo,524004,9255,0,-1.674347,-78.648294,07/11/2021
7445,Cotopaxi,488716,12230,0,-0.933333,-78.616667,07/11/2021
7446,El Oro,715751,23987,6,-3.266667,-79.966667,07/11/2021
7447,Esmeraldas,591083,9912,1,1.05,-79.2,07/11/2021
7448,Galápagos,33042,1502,1,-0.7999999999999999,-89.4,07/11/2021
7449,Guayas,4387434,71790,24,-2.183333,-79.883333,07/11/2021
7450,Imbabura,476257,17670,1,0.362678,-78.130667,07/11/2021
7451,Loja,521154,18329,3,-3.983333,-79.2,07/11/2021
7452,Los Ríos,921763,13211,2,-1.8,-79.533333,07/11/2021
7453,Manabí,1562079,34101,8,-1.056181,-80.455217,07/11/2021
7454,Morona Santiago,196535,6936,1,-2.3,-78.116667,07/11/2021
7455,Napo,133705,4125,1,-0.989,-77.8159,07/11/2021
7456,Orellana,161338,3840,2,-0.466667,-76.966667,07/11/2021
7457,Pastaza,114202,3709,1,-1.066667,-78.001111,07/11/2021
7458,Pichincha,3228233,193895,24,-0.218611,-78.509722,07/11/2021
7459,Santa Elena,401178,4578,0,-2.2267,-80.8583,07/11/2021
7460,Sto. Domingo Tsáchilas,511151,12398,2,-0.254167,-79.171944,07/11/2021
7461,Sucumbíos,230503,6129,0,0.084722,-76.882778,07/11/2021
7462,Tungurahua,590600,15996,6,-1.241667,-78.619722,07/11/2021
7463,Zamora Chinchipe,120416,3087,1,-4.12,-78.8,07/11/2021
7464,Azuay,881394,29023,1,-2.897414,-79.004481,08/11/2021
7465,Bolívar,209933,7191,4,-1.605556,-79.003056,08/11/2021
7466,Carchi,186869,9941,0,0.81218,-77.71633,08/11/2021
7467,Cañar,281396,6652,0,-2.733333,-78.833333,08/11/2021
7468,Chimborazo,524004,9256,1,-1.674347,-78.648294,08/11/2021
7469,Cotopaxi,488716,12230,0,-0.933333,-78.616667,08/11/2021
7470,El Oro,715751,23991,4,-3.266667,-79.966667,08/11/2021
7471,Esmeraldas,591083,9912,0,1.05,-79.2,08/11/2021
7472,Galápagos,33042,1502,0,-0.7999999999999999,-89.4,08/11/2021
7473,Guayas,4387434,71803,13,-2.183333,-79.883333,08/11/2021
7474,Imbabura,476257,17670,0,0.362678,-78.130667,08/11/2021
7475,Loja,521154,18332,3,-3.983333,-79.2,08/11/2021
7476,Los Ríos,921763,13215,4,-1.8,-79.533333,08/11/2021
7477,Manabí,1562079,34113,12,-1.056181,-80.455217,08/11/2021
7478,Morona Santiago,196535,6937,1,-2.3,-78.116667,08/11/2021
7479,Napo,133705,4127,2,-0.989,-77.8159,08/11/2021
7480,Orellana,161338,3846,6,-0.466667,-76.966667,08/11/2021
7481,Pastaza,114202,3709,0,-1.066667,-78.001111,08/11/2021
7482,Pichincha,3228233,193913,18,-0.218611,-78.509722,08/11/2021
7483,Santa Elena,401178,4579,1,-2.2267,-80.8583,08/11/2021
7484,Sto. Domingo Tsáchilas,511151,12400,2,-0.254167,-79.171944,08/11/2021
7485,Sucumbíos,230503,6133,4,0.084722,-76.882778,08/11/2021
7486,Tungurahua,590600,15998,2,-1.241667,-78.619722,08/11/2021
7487,Zamora Chinchipe,120416,3087,0,-4.12,-78.8,08/11/2021
7488,Azuay,881394,29037,14,-2.897414,-79.004481,09/11/2021
7489,Bolívar,209933,7197,6,-1.605556,-79.003056,09/11/2021
7490,Carchi,186869,9942,1,0.81218,-77.71633,09/11/2021
7491,Cañar,281396,6655,3,-2.733333,-78.833333,09/11/2021
7492,Chimborazo,524004,9258,2,-1.674347,-78.648294,09/11/2021
7493,Cotopaxi,488716,12239,9,-0.933333,-78.616667,09/11/2021
7494,El Oro,715751,24008,17,-3.266667,-79.966667,09/11/2021
7495,Esmeraldas,591083,9912,0,1.05,-79.2,09/11/2021
7496,Galápagos,33042,1502,0,-0.7999999999999999,-89.4,09/11/2021
7497,Guayas,4387434,71859,56,-2.183333,-79.883333,09/11/2021
7498,Imbabura,476257,17672,2,0.362678,-78.130667,09/11/2021
7499,Loja,521154,18339,7,-3.983333,-79.2,09/11/2021
7500,Los Ríos,921763,13221,6,-1.8,-79.533333,09/11/2021
7501,Manabí,1562079,34173,60,-1.056181,-80.455217,09/11/2021
7502,Morona Santiago,196535,6942,5,-2.3,-78.116667,09/11/2021
7503,Napo,133705,4136,9,-0.989,-77.8159,09/11/2021
7504,Orellana,161338,3866,20,-0.466667,-76.966667,09/11/2021
7505,Pastaza,114202,3725,16,-1.066667,-78.001111,09/11/2021
7506,Pichincha,3228233,194066,153,-0.218611,-78.509722,09/11/2021
7507,Santa Elena,401178,4583,4,-2.2267,-80.8583,09/11/2021
7508,Sto. Domingo Tsáchilas,511151,12404,4,-0.254167,-79.171944,09/11/2021
7509,Sucumbíos,230503,6134,1,0.084722,-76.882778,09/11/2021
7510,Tungurahua,590600,16009,11,-1.241667,-78.619722,09/11/2021
7511,Zamora Chinchipe,120416,3088,1,-4.12,-78.8,09/11/2021
7512,Azuay,881394,29047,10,-2.897414,-79.004481,10/11/2021
7513,Bolívar,209933,7204,7,-1.605556,-79.003056,10/11/2021
7514,Carchi,186869,9943,1,0.81218,-77.71633,10/11/2021
7515,Cañar,281396,6658,3,-2.733333,-78.833333,10/11/2021
7516,Chimborazo,524004,9264,6,-1.674347,-78.648294,10/11/2021
7517,Cotopaxi,488716,12244,5,-0.933333,-78.616667,10/11/2021
7518,El Oro,715751,24027,19,-3.266667,-79.966667,10/11/2021
7519,Esmeraldas,591083,9916,4,1.05,-79.2,10/11/2021
7520,Galápagos,33042,1502,0,-0.7999999999999999,-89.4,10/11/2021
7521,Guayas,4387434,71905,46,-2.183333,-79.883333,10/11/2021
7522,Imbabura,476257,17677,5,0.362678,-78.130667,10/11/2021
7523,Loja,521154,18347,8,-3.983333,-79.2,10/11/2021
7524,Los Ríos,921763,13227,6,-1.8,-79.533333,10/11/2021
7525,Manabí,1562079,34212,39,-1.056181,-80.455217,10/11/2021
7526,Morona Santiago,196535,6944,2,-2.3,-78.116667,10/11/2021
7527,Napo,133705,4141,5,-0.989,-77.8159,10/11/2021
7528,Orellana,161338,3885,19,-0.466667,-76.966667,10/11/2021
7529,Pastaza,114202,3742,17,-1.066667,-78.001111,10/11/2021
7530,Pichincha,3228233,194168,102,-0.218611,-78.509722,10/11/2021
7531,Santa Elena,401178,4583,0,-2.2267,-80.8583,10/11/2021
7532,Sto. Domingo Tsáchilas,511151,12410,6,-0.254167,-79.171944,10/11/2021
7533,Sucumbíos,230503,6147,13,0.084722,-76.882778,10/11/2021
7534,Tungurahua,590600,16012,3,-1.241667,-78.619722,10/11/2021
7535,Zamora Chinchipe,120416,3091,3,-4.12,-78.8,10/11/2021
7536,Azuay,881394,29054,7,-2.897414,-79.004481,11/11/2021
7537,Bolívar,209933,7215,11,-1.605556,-79.003056,11/11/2021
7538,Carchi,186869,9948,5,0.81218,-77.71633,11/11/2021
7539,Cañar,281396,6662,4,-2.733333,-78.833333,11/11/2021
7540,Chimborazo,524004,9274,10,-1.674347,-78.648294,11/11/2021
7541,Cotopaxi,488716,12244,0,-0.933333,-78.616667,11/11/2021
7542,El Oro,715751,24050,23,-3.266667,-79.966667,11/11/2021
7543,Esmeraldas,591083,9918,2,1.05,-79.2,11/11/2021
7544,Galápagos,33042,1502,0,-0.7999999999999999,-89.4,11/11/2021
7545,Guayas,4387434,71964,59,-2.183333,-79.883333,11/11/2021
7546,Imbabura,476257,17682,5,0.362678,-78.130667,11/11/2021
7547,Loja,521154,18349,2,-3.983333,-79.2,11/11/2021
7548,Los Ríos,921763,13230,3,-1.8,-79.533333,11/11/2021
7549,Manabí,1562079,34249,37,-1.056181,-80.455217,11/11/2021
7550,Morona Santiago,196535,6960,16,-2.3,-78.116667,11/11/2021
7551,Napo,133705,4184,43,-0.989,-77.8159,11/11/2021
7552,Orellana,161338,3888,3,-0.466667,-76.966667,11/11/2021
7553,Pastaza,114202,3770,28,-1.066667,-78.001111,11/11/2021
7554,Pichincha,3228233,194278,110,-0.218611,-78.509722,11/11/2021
7555,Santa Elena,401178,4583,0,-2.2267,-80.8583,11/11/2021
7556,Sto. Domingo Tsáchilas,511151,12417,7,-0.254167,-79.171944,11/11/2021
7557,Sucumbíos,230503,6152,5,0.084722,-76.882778,11/11/2021
7558,Tungurahua,590600,16017,5,-1.241667,-78.619722,11/11/2021
7559,Zamora Chinchipe,120416,3093,2,-4.12,-78.8,11/11/2021
7560,Azuay,881394,29099,45,-2.897414,-79.004481,12/11/2021
7561,Bolívar,209933,7217,2,-1.605556,-79.003056,12/11/2021
7562,Carchi,186869,9951,3,0.81218,-77.71633,12/11/2021
7563,Cañar,281396,6665,3,-2.733333,-78.833333,12/11/2021
7564,Chimborazo,524004,9282,8,-1.674347,-78.648294,12/11/2021
7565,Cotopaxi,488716,12247,3,-0.933333,-78.616667,12/11/2021
7566,El Oro,715751,24060,10,-3.266667,-79.966667,12/11/2021
7567,Esmeraldas,591083,9921,3,1.05,-79.2,12/11/2021
7568,Galápagos,33042,1502,0,-0.7999999999999999,-89.4,12/11/2021
7569,Guayas,4387434,72017,53,-2.183333,-79.883333,12/11/2021
7570,Imbabura,476257,17693,11,0.362678,-78.130667,12/11/2021
7571,Loja,521154,18353,4,-3.983333,-79.2,12/11/2021
7572,Los Ríos,921763,13236,6,-1.8,-79.533333,12/11/2021
7573,Manabí,1562079,34281,32,-1.056181,-80.455217,12/11/2021
7574,Morona Santiago,196535,6962,2,-2.3,-78.116667,12/11/2021
7575,Napo,133705,4203,19,-0.989,-77.8159,12/11/2021
7576,Orellana,161338,3903,15,-0.466667,-76.966667,12/11/2021
7577,Pastaza,114202,3785,15,-1.066667,-78.001111,12/11/2021
7578,Pichincha,3228233,194579,301,-0.218611,-78.509722,12/11/2021
7579,Santa Elena,401178,4584,1,-2.2267,-80.8583,12/11/2021
7580,Sto. Domingo Tsáchilas,511151,12429,12,-0.254167,-79.171944,12/11/2021
7581,Sucumbíos,230503,6194,42,0.084722,-76.882778,12/11/2021
7582,Tungurahua,590600,16022,5,-1.241667,-78.619722,12/11/2021
7583,Zamora Chinchipe,120416,3094,1,-4.12,-78.8,12/11/2021
7584,Azuay,881394,29141,42,-2.897414,-79.004481,13/11/2021
7585,Bolívar,209933,7234,17,-1.605556,-79.003056,13/11/2021
7586,Carchi,186869,9952,1,0.81218,-77.71633,13/11/2021
7587,Cañar,281396,6667,2,-2.733333,-78.833333,13/11/2021
7588,Chimborazo,524004,9291,9,-1.674347,-78.648294,13/11/2021
7589,Cotopaxi,488716,12257,10,-0.933333,-78.616667,13/11/2021
7590,El Oro,715751,24081,21,-3.266667,-79.966667,13/11/2021
7591,Esmeraldas,591083,9925,4,1.05,-79.2,13/11/2021
7592,Galápagos,33042,1503,1,-0.7999999999999999,-89.4,13/11/2021
7593,Guayas,4387434,72062,45,-2.183333,-79.883333,13/11/2021
7594,Imbabura,476257,17698,5,0.362678,-78.130667,13/11/2021
7595,Loja,521154,18359,6,-3.983333,-79.2,13/11/2021
7596,Los Ríos,921763,13247,11,-1.8,-79.533333,13/11/2021
7597,Manabí,1562079,34343,62,-1.056181,-80.455217,13/11/2021
7598,Morona Santiago,196535,6967,5,-2.3,-78.116667,13/11/2021
7599,Napo,133705,4215,12,-0.989,-77.8159,13/11/2021
7600,Orellana,161338,3905,2,-0.466667,-76.966667,13/11/2021
7601,Pastaza,114202,3789,4,-1.066667,-78.001111,13/11/2021
7602,Pichincha,3228233,194718,139,-0.218611,-78.509722,13/11/2021
7603,Santa Elena,401178,4585,1,-2.2267,-80.8583,13/11/2021
7604,Sto. Domingo Tsáchilas,511151,12437,8,-0.254167,-79.171944,13/11/2021
7605,Sucumbíos,230503,6200,6,0.084722,-76.882778,13/11/2021
7606,Tungurahua,590600,16028,6,-1.241667,-78.619722,13/11/2021
7607,Zamora Chinchipe,120416,3094,0,-4.12,-78.8,13/11/2021
7608,Azuay,881394,29143,2,-2.897414,-79.004481,14/11/2021
7609,Bolívar,209933,7234,0,-1.605556,-79.003056,14/11/2021
7610,Carchi,186869,9956,4,0.81218,-77.71633,14/11/2021
7611,Cañar,281396,6669,2,-2.733333,-78.833333,14/11/2021
7612,Chimborazo,524004,9291,0,-1.674347,-78.648294,14/11/2021
7613,Cotopaxi,488716,12260,3,-0.933333,-78.616667,14/11/2021
7614,El Oro,715751,24090,9,-3.266667,-79.966667,14/11/2021
7615,Esmeraldas,591083,9935,10,1.05,-79.2,14/11/2021
7616,Galápagos,33042,1503,0,-0.7999999999999999,-89.4,14/11/2021
7617,Guayas,4387434,72066,4,-2.183333,-79.883333,14/11/2021
7618,Imbabura,476257,17705,7,0.362678,-78.130667,14/11/2021
